x,y,elevation,occupancy,semantic_class,confidence,importance,resolution,point_count,region_id,semantic_source
-2.8910125494003296,-17.663949012756348,-2.9407875537872314,1.0,unknown,0.0,0.5513675868121651,0.1,2,101,fallback
-2.223610043525696,-14.241520166397095,-2.7158769369125366,1.0,unknown,0.0,0.5624760212510884,0.1,4,102,fallback
-2.3414409160614014,-8.762957572937012,-2.3745148181915283,1.0,unknown,0.0,0.5777888636970724,0.1,1,103,fallback
-2.0299859046936035,-7.787362098693848,-2.307654619216919,1.0,unknown,0.0,0.5808572027083676,0.1,1,104,fallback
-2.0363610982894897,-5.123718023300171,-2.152978539466858,1.0,vehicle,0.0,0.8284799910899182,0.05,2,105,annotation
-2.834718768484091,-2.358813875222922,-0.33911522317696213,1.0,vehicle,0.0,0.8705811047487275,0.05,1165,106,annotation
-2.27936797229346,-0.7887769664265257,-0.7486349116478935,1.0,vehicle,0.0,0.8659562611117544,0.05,2239,107,annotation
-3.5327251382694125,1.0871917089672796,-1.8724571819518023,1.0,unknown,0.0,0.5958067473685438,0.1,314,108,fallback
-3.252929529052543,3.006123956841735,-1.7653171605077282,1.0,unknown,0.0,0.5942633707480142,0.1,319,109,fallback
-2.920705727038493,4.838691243688569,-1.6462966786086104,1.0,unknown,0.0,0.5900532167169301,0.1,262,110,fallback
-2.878150082060269,6.837657017367227,-1.5427064799836703,1.0,unknown,0.0,0.584462188105117,0.1,112,111,fallback
-3.0012705326080322,8.946335142309016,-1.444946937488787,1.0,unknown,0.0,0.5789609252170265,0.1,66,112,fallback
-2.977806297938029,10.925625801086426,-1.3238757967948913,1.0,unknown,0.0,0.5717996114667618,0.1,30,113,fallback
-2.9628682411634006,12.605449933272142,-1.20916492663897,1.0,unknown,0.0,0.5668171884266402,0.1,26,114,fallback
-2.975201639262113,14.559733434156938,-1.0398000207814304,1.0,unknown,0.0,0.5609947882873317,0.1,22,115,fallback
-3.0237004505960563,17.088703456677887,-0.8096426129341125,1.0,unknown,0.0,0.5534152093372808,0.1,19,116,fallback
-2.916443188985189,19.92450735304091,-0.20758369589869594,1.0,unknown,0.0,0.562792427974202,0.1,9,117,fallback
-2.883093105422126,20.64869711134169,0.011194739027814649,1.0,vehicle,0.0,0.8044679705969472,0.05,36,118,annotation
-2.1875386238098145,26.837013244628906,4.5109769416740164e-05,1.0,unknown,0.0,0.5242219370985697,0.1,1,119,fallback
-2.6682662963867188,59.91853713989258,9.8540620803833,1.0,unknown,0.0,0.4250662437392081,0.2,1,120,fallback
-1.4330291748046875,-43.6588134765625,-4.075645923614502,1.0,unknown,0.0,0.47395302330395395,0.2,1,121,fallback
-1.3596237421035766,-35.600076293945314,-1.160588300228119,1.0,unknown,0.0,0.5212343423893794,0.1,5,122,fallback
-1.4522327184677124,-30.895214716593426,-3.6118475198745728,1.0,unknown,0.0,0.5124847913870637,0.1,6,123,fallback
-1.4309405485788982,-23.309757232666016,-3.282648245493571,1.0,unknown,0.0,0.5369190233796801,0.1,9,124,fallback
-1.5076040253043175,-18.166064739227295,-2.779444098472595,1.0,unknown,0.0,0.5714926034191212,0.1,4,125,fallback
-0.9775253136952718,-17.70117696126302,-2.9127668539683023,1.0,unknown,0.0,0.5523792474575951,0.1,3,126,fallback
-1.8227575540542602,-14.065141487121583,-2.672333002090454,1.0,unknown,0.0,0.5630999037577379,0.1,5,127,fallback
-1.2644639015197754,-13.950215021769205,-2.6400994459788003,1.0,unknown,0.0,0.563891810795998,0.1,3,128,fallback
-1.300180108923661,-10.811168545170835,-2.4456177887163664,1.0,unknown,0.0,0.5753843291491275,0.1,38,129,fallback
-1.315345754990211,-8.794832926530104,-2.3302054221813497,1.0,unknown,0.0,0.5792548382875137,0.1,26,130,fallback
-1.417134605136446,-6.85961225280514,-0.9725413582530965,1.0,vehicle,0.0,0.8818719122864026,0.05,308,131,annotation
-1.5564100096098092,-4.858707751880507,-0.5674539417558762,1.0,vehicle,0.0,0.8775297561552078,0.05,714,132,annotation
-1.844515497865493,-2.974210304511505,-0.4618215277109665,1.0,vehicle,0.0,0.8700440513040385,0.05,1412,133,annotation
-0.41622682292749213,-0.6758806040920642,-0.3165441702118155,1.0,unknown,0.0,0.6127781628618795,0.1,1031,134,fallback
-0.3099553777000506,0.5409264625516874,-0.3333376336787779,1.0,unknown,0.0,0.607731404000635,0.1,1287,135,fallback
-1.6849764737215909,3.7738822286779232,-1.6733187892220236,1.0,unknown,0.0,0.5931803893960113,0.1,55,136,fallback
-0.9957116697629292,4.888136447906494,-1.6026359688440959,1.0,unknown,0.0,0.5917889544863293,0.1,375,137,fallback
-1.0129460052321,6.9433127130780905,-1.4977624314171927,1.0,unknown,0.0,0.585670720637057,0.1,140,138,fallback
-0.9884688033395119,9.044005535744333,-1.3862467408180237,1.0,unknown,0.0,0.5794371540410119,0.1,74,139,fallback
-0.9746234985368867,10.924387993351106,-1.2823600115314606,1.0,unknown,0.0,0.5725510085529424,0.1,31,140,fallback
-0.9680866750854032,12.551452707361292,-1.1756474000436288,1.0,unknown,0.0,0.567639279318006,0.1,27,141,fallback
-0.8311439855345364,14.644815642258216,-0.8656736067594403,1.0,unknown,0.0,0.5808870619041302,0.1,29,142,fallback
-0.9942532321438193,16.844004948933918,-0.7873381574948629,1.0,unknown,0.0,0.5546148533640902,0.1,21,143,fallback
-1.7495444019635518,19.671855926513672,0.6893282036344317,1.0,vehicle,0.0,0.8107982037074365,0.05,6,144,annotation
-1.2995299196669035,20.770271709987096,0.0572194651404061,1.0,unknown,0.0,0.5783809694932331,0.1,28,145,fallback
-0.8550771214067936,26.59766459465027,1.654033371778496e-05,1.0,unknown,0.0,0.5251661551975134,0.1,8,146,fallback
-0.7482211738824844,36.99067783355713,0.8590212613344193,1.0,unknown,0.0,0.49419315547406417,0.2,4,147,fallback
-1.5965481996536255,39.40897750854492,0.9157398343086243,1.0,unknown,0.0,0.4866760874978969,0.2,1,148,fallback
-1.8697082996368408,40.395931243896484,0.9389177560806274,1.0,unknown,0.0,0.4836824677481194,0.2,1,149,fallback
-0.25269678235054016,45.034366607666016,6.598671913146973,1.0,unknown,0.0,0.520603609464935,0.1,4,150,fallback
-0.5641498068968455,46.9809455871582,6.611981232961019,1.0,unknown,0.0,0.5186375635564793,0.1,3,151,fallback
-0.8673864801724752,48.81352742513021,6.870258967081706,1.0,unknown,0.0,0.5152205492501708,0.1,3,152,fallback
-0.9084637140234312,51.11818250020345,6.580824136734009,1.0,unknown,0.0,0.5681032621089026,0.1,6,153,fallback
-0.9389189183712006,52.87810802459717,4.935544908046722,1.0,unknown,0.0,0.5557636437308094,0.1,4,154,fallback
-0.6095603108406067,54.573272705078125,2.5451414585113525,1.0,unknown,0.0,0.4412699694080576,0.2,1,155,fallback
-1.6757656335830688,60.37638854980469,5.63503885269165,1.0,unknown,0.0,0.4238010806793231,0.2,1,156,fallback
0.8386683848686516,-6.913925731182099,-0.9595444560050964,1.0,vehicle,0.0,0.831308022720233,0.05,40,157,annotation
0.7653259385871813,-5.0240592165112,-0.6966870585417846,1.0,vehicle,0.0,0.841966274085625,0.05,241,158,annotation
0.7730659770419299,-3.5935915895410484,-1.1124984747654683,1.0,vehicle,0.0,0.8417710658389554,0.05,370,159,annotation
0.048885772088664466,-0.12348061626990016,-0.06684882095312886,1.0,unknown,0.0,0.612503051950341,0.1,4680,160,fallback
0.23088408879811215,0.437178238386027,-0.2630709663656571,1.0,unknown,0.0,0.6126869596408391,0.1,1523,161,fallback
1.7020646860966315,3.775937502200787,-1.68015049971067,1.0,unknown,0.0,0.592976935257514,0.1,52,162,fallback
0.9803580560218664,4.885290838335219,-1.607612161981351,1.0,unknown,0.0,0.5918547793472357,0.1,387,163,fallback
0.9891977646879645,6.967585401402579,-1.5021173995402124,1.0,unknown,0.0,0.5857368352227642,0.1,144,164,fallback
1.0145524635910987,9.02541483561198,-1.3856888310114543,1.0,unknown,0.0,0.5797202527153881,0.1,75,165,fallback
1.0201005920534953,10.809627443552017,-1.2696405313909054,1.0,unknown,0.0,0.5724880409551434,0.1,32,166,fallback
1.021615085857255,12.332764557429723,-1.1558239672865187,1.0,unknown,0.0,0.5681108010348548,0.1,28,167,fallback
1.0311240275738804,14.98617858013124,0.08151542066333195,1.0,vehicle,0.0,0.8395403846858172,0.05,131,168,annotation
1.0571271072734485,16.644132267345082,-0.7784572839736938,1.0,unknown,0.0,0.5551164620669179,0.1,11,169,fallback
0.7849218249320984,28.361127853393555,3.987426996231079,1.0,unknown,0.0,0.5198921308835621,0.1,2,170,fallback
1.9090617299079895,31.75572109222412,5.608988523483276,1.0,unknown,0.0,0.5302852879515852,0.1,2,171,fallback
1.7702713161706924,32.848819732666016,5.021135717630386,1.0,unknown,0.0,0.5571445454084679,0.1,8,172,fallback
0.6784373621145884,41.916552225748696,7.3384581671820746,1.0,unknown,0.0,0.5181737779106925,0.1,9,173,fallback
1.0797301600484743,42.28246307373047,5.860783214154451,1.0,unknown,0.0,0.5486521426023444,0.1,23,174,fallback
0.043891774490475655,50.14578437805176,4.092989802360535,1.0,unknown,0.0,0.48803703491829065,0.2,2,175,fallback
0.4420747756958008,64.9225082397461,6.057095527648926,1.0,unknown,0.0,0.4102279600244818,0.2,1,176,fallback
3.4910178581873574,-12.72474972407023,-0.7916991636157036,1.0,unknown,0.0,0.5816920259919989,0.1,12,177,fallback
3.526686906814575,-10.98024107615153,-1.3129125038782756,1.0,unknown,0.0,0.5956607484543305,0.1,15,178,fallback
3.6815430777413503,-8.919470254476968,-1.6604476969737512,1.0,unknown,0.0,0.60165860538123,0.1,77,179,fallback
3.3889502121851995,-6.786561371729924,-2.1035908222198487,1.0,unknown,0.0,0.5849131410177633,0.1,65,180,fallback
3.0314904683009143,-4.84186794633549,-2.025161625084719,1.0,unknown,0.0,0.5892240612925117,0.1,211,181,fallback
3.206291379369035,-2.9094653829019896,-1.9454039326127694,1.0,unknown,0.0,0.5933503762734658,0.1,392,182,fallback
3.3800109115985073,-1.018130298503288,-1.8807220192766,1.0,unknown,0.0,0.5955992213903032,0.1,506,183,fallback
3.511240277840541,1.104690897438335,-1.6779771835198727,1.0,unknown,0.0,0.6170059828263715,0.1,520,184,fallback
3.221446226958801,2.954726597174209,-1.7369614345352857,1.0,unknown,0.0,0.5935623969966006,0.1,357,185,fallback
2.918379191726331,4.845150675092425,-1.6518711054187023,1.0,unknown,0.0,0.5894808026012258,0.1,259,186,fallback
2.908979329012208,6.849260475675939,-1.5593286045527055,1.0,unknown,0.0,0.5844809925416189,0.1,118,187,fallback
2.9963011741638184,8.893589274984011,-1.432572406782231,1.0,unknown,0.0,0.5795300415732598,0.1,71,188,fallback
3.1706684642367895,11.02549934387207,-1.2504055976867676,1.0,unknown,0.0,0.5741586643786455,0.1,45,189,fallback
2.965349628079322,13.053690141247165,-1.066951657495191,1.0,unknown,0.0,0.569257736373395,0.1,31,190,fallback
2.85849223353646,14.745563116940586,0.1968898798096978,1.0,vehicle,0.0,0.8329943162976696,0.05,110,191,annotation
3.0756026840209962,16.293798522949217,-0.5878030252456665,1.0,unknown,0.0,0.5838258564941016,0.1,25,192,fallback
3.3282998852107837,24.674260927283246,4.170830322348553,1.0,unknown,0.0,0.5573227524210319,0.1,23,193,fallback
3.051126377923148,26.974803243364608,3.9558038881846835,1.0,unknown,0.0,0.571623611382564,0.1,14,194,fallback
2.407448689142863,28.961449729071724,4.77516147825453,1.0,unknown,0.0,0.5490508793175689,0.1,9,195,fallback
2.392138659954071,30.669946908950806,4.600931286811829,1.0,unknown,0.0,0.5669195041985545,0.1,8,196,fallback
2.6244743210928783,32.772871834891184,3.6229176180703297,1.0,unknown,0.0,0.5265095811455384,0.1,7,197,fallback
2.60005521774292,34.02265167236328,3.183351516723633,1.0,unknown,0.0,0.5026344294912176,0.1,1,198,fallback
2.64547336101532,38.97452354431152,3.6444642543792725,1.0,unknown,0.0,0.4903596446532459,0.2,2,199,fallback
2.3065853118896484,41.09142303466797,3.839637279510498,1.0,unknown,0.0,0.4846062630544584,0.2,2,200,fallback
2.014735778172811,42.30127080281576,4.950543562571208,1.0,unknown,0.0,0.5239167031309356,0.1,3,201,fallback
4.561059951782227,-69.96133422851562,-3.2700698375701904,1.0,unknown,0.0,0.3946704395614815,0.2,1,202,fallback
4.777101516723633,-23.79886245727539,-1.1322107315063477,1.0,unknown,0.0,0.5321792682098527,0.1,1,203,fallback
4.427142262458801,-18.800074100494385,-0.9009309858083725,1.0,unknown,0.0,0.548286624137145,0.1,4,204,fallback
4.627661800384521,-16.97223663330078,-1.2304506301879883,1.0,unknown,0.0,0.5666766392810251,0.1,5,205,fallback
4.6954021790448355,-12.639462280273438,0.4197431314948891,1.0,unknown,0.0,0.6336269789737181,0.1,85,206,fallback
4.935658060271164,-11.029968590571963,-0.7835895803479522,1.0,vehicle,0.0,0.8685543590029988,0.05,116,207,annotation
5.184557813279172,-9.33214737506623,-1.685026003959331,1.0,vehicle,0.0,0.8473986355235296,0.05,94,208,annotation
4.529219147185205,-6.825700850553916,-1.12062297541071,1.0,unknown,0.0,0.6252652134774759,0.1,142,209,fallback
4.59618529427815,-5.072047719814507,-1.3633775749964079,1.0,unknown,0.0,0.6260451388965947,0.1,203,210,fallback
4.397830434873993,-2.75235674038432,-1.3041122597371178,1.0,unknown,0.0,0.6310625726907166,0.1,306,211,fallback
4.46127485384008,-0.9737455012678213,-1.3289072903582413,1.0,unknown,0.0,0.6276577693205363,0.1,649,212,fallback
4.228043921047336,0.9265493113849761,-1.295827162902498,1.0,unknown,0.0,0.6212169854116545,0.1,579,213,fallback
4.7055467179164525,3.031468188122199,-0.8752003343031829,1.0,unknown,0.0,0.6349913177357359,0.1,577,214,fallback
5.113619814614881,4.884841120805863,-1.304080844685361,1.0,unknown,0.0,0.6281652204516041,0.1,233,215,fallback
4.940456549326579,6.891222106085883,-1.4954381759720619,1.0,unknown,0.0,0.5829000520229979,0.1,99,216,fallback
4.880223482305353,8.816308212280273,-1.4215101697228172,1.0,unknown,0.0,0.5782881840512879,0.1,55,217,fallback
4.883071114035213,10.967152707716998,-1.2407482511856978,1.0,unknown,0.0,0.5729878690650628,0.1,51,218,fallback
5.022622089385987,13.392295188903809,-1.0011585998535155,1.0,unknown,0.0,0.5623145824511687,0.1,25,219,fallback
4.715398402924233,14.810266961442663,-0.25638155926324235,1.0,vehicle,0.0,0.8221292303543171,0.05,47,220,annotation
4.169168949127197,16.028473536173504,-0.772442897160848,1.0,unknown,0.0,0.5553301437617404,0.1,3,221,fallback
5.1311589649745395,23.522475160871235,3.805048131942749,1.0,unknown,0.0,0.5710528956817212,0.1,35,222,fallback
4.863375680787223,24.758445807865687,3.1507759945733205,1.0,unknown,0.0,0.5744360557593658,0.1,28,223,fallback
5.181909084320068,51.82341766357422,4.858879089355469,1.0,unknown,0.0,0.44875445862098096,0.2,1,224,fallback
6.792423248291016,-31.02259635925293,-1.4812989234924316,1.0,unknown,0.0,0.5097275145381548,0.1,1,225,fallback
7.992862701416016,-25.5364933013916,-3.124727725982666,1.0,unknown,0.0,0.5247255638533577,0.1,1,226,fallback
7.657250881195068,-23.058792114257812,-2.8373167514801025,1.0,unknown,0.0,0.5321091743534546,0.1,1,227,fallback
7.219574451446533,-20.931891123453777,-2.5856998761494956,1.0,unknown,0.0,0.5405583452344969,0.1,3,228,fallback
7.450075149536133,-14.518116474151611,-1.90561044216156,1.0,unknown,0.0,0.5561180496581871,0.1,2,229,fallback
7.377383809340627,-12.825225026983963,-1.9488685507523387,1.0,unknown,0.0,0.5744728829709617,0.1,19,230,fallback
6.072444438934326,-10.907051086425781,-2.352219502131144,1.0,vehicle,0.0,0.8076187592160846,0.05,3,231,annotation
7.012909173965454,-8.854998975992203,-2.154255725443363,1.0,unknown,0.0,0.5775124972117814,0.1,32,232,fallback
