frame_id,scene_category,condition,semantic_class,semantic_source,input_presence,map_presence,point_count,confidence,assigned_resolution,importance,object_or_region_id
b26e791522294bec90f86fd72226e35c,many_vehicles,original,pedestrian_vru,annotation,True,True,3,NaN (non-ML source),0.05,0.795239,b26e791522294bec90f86fd72226e35c_r164
b26e791522294bec90f86fd72226e35c,many_vehicles,original,pedestrian_vru,annotation,True,True,5,NaN (non-ML source),0.05,0.816982,b26e791522294bec90f86fd72226e35c_r165
b26e791522294bec90f86fd72226e35c,many_vehicles,original,pedestrian_vru,annotation,True,True,4,NaN (non-ML source),0.05,0.786531,b26e791522294bec90f86fd72226e35c_r166
b26e791522294bec90f86fd72226e35c,many_vehicles,original,pedestrian_vru,annotation,True,True,1,NaN (non-ML source),0.05,0.777678,b26e791522294bec90f86fd72226e35c_r167
b26e791522294bec90f86fd72226e35c,many_vehicles,original,pedestrian_vru,annotation,True,True,4,NaN (non-ML source),0.05,0.791448,b26e791522294bec90f86fd72226e35c_r168
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.737017,b26e791522294bec90f86fd72226e35c_r169
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.736186,b26e791522294bec90f86fd72226e35c_r170
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.52201,b26e791522294bec90f86fd72226e35c_r171
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.735447,b26e791522294bec90f86fd72226e35c_r172
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.739888,b26e791522294bec90f86fd72226e35c_r173
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.714252,b26e791522294bec90f86fd72226e35c_r174
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.519376,b26e791522294bec90f86fd72226e35c_r175
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.707453,b26e791522294bec90f86fd72226e35c_r176
b26e791522294bec90f86fd72226e35c,many_vehicles,original,pedestrian_vru,annotation,True,True,2,NaN (non-ML source),0.05,0.740818,b26e791522294bec90f86fd72226e35c_r177
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,3,NaN (non-ML source),0.1,0.605666,b26e791522294bec90f86fd72226e35c_r178
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,2,NaN (non-ML source),0.1,0.529785,b26e791522294bec90f86fd72226e35c_r179
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,6,NaN (non-ML source),0.1,0.531351,b26e791522294bec90f86fd72226e35c_r180
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,3,NaN (non-ML source),0.1,0.532912,b26e791522294bec90f86fd72226e35c_r181
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.531934,b26e791522294bec90f86fd72226e35c_r182
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.70941,b26e791522294bec90f86fd72226e35c_r183
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.709488,b26e791522294bec90f86fd72226e35c_r184
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,4,NaN (non-ML source),0.1,0.525632,b26e791522294bec90f86fd72226e35c_r185
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.527055,b26e791522294bec90f86fd72226e35c_r186
b26e791522294bec90f86fd72226e35c,many_vehicles,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.527529,b26e791522294bec90f86fd72226e35c_r187
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.733903,b26e791522294bec90f86fd72226e35c_r188
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.71912,b26e791522294bec90f86fd72226e35c_r189
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,5,NaN (non-ML source),0.05,0.729987,b26e791522294bec90f86fd72226e35c_r190
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.713712,b26e791522294bec90f86fd72226e35c_r191
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.724107,b26e791522294bec90f86fd72226e35c_r192
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,5,NaN (non-ML source),0.05,0.720818,b26e791522294bec90f86fd72226e35c_r193
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.691677,b26e791522294bec90f86fd72226e35c_r194
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.684315,b26e791522294bec90f86fd72226e35c_r195
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.689544,b26e791522294bec90f86fd72226e35c_r196
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.67956,b26e791522294bec90f86fd72226e35c_r197
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.1,0.676237,b26e791522294bec90f86fd72226e35c_r198
b26e791522294bec90f86fd72226e35c,many_vehicles,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.672044,b26e791522294bec90f86fd72226e35c_r199
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.1,0.658154,dc4c80e8a1534ff8a3eb80307341161c_r200
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.1,0.687029,dc4c80e8a1534ff8a3eb80307341161c_r201
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.803886,dc4c80e8a1534ff8a3eb80307341161c_r202
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,43,NaN (non-ML source),0.05,0.82278,dc4c80e8a1534ff8a3eb80307341161c_r203
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.810708,dc4c80e8a1534ff8a3eb80307341161c_r204
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,13,NaN (non-ML source),0.05,0.821189,dc4c80e8a1534ff8a3eb80307341161c_r205
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.836207,dc4c80e8a1534ff8a3eb80307341161c_r206
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.842575,dc4c80e8a1534ff8a3eb80307341161c_r207
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,700,NaN (non-ML source),0.05,0.840052,dc4c80e8a1534ff8a3eb80307341161c_r208
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,260,NaN (non-ML source),0.05,0.836511,dc4c80e8a1534ff8a3eb80307341161c_r209
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,15,NaN (non-ML source),0.05,0.82131,dc4c80e8a1534ff8a3eb80307341161c_r210
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.805586,dc4c80e8a1534ff8a3eb80307341161c_r211
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,72,NaN (non-ML source),0.05,0.820091,dc4c80e8a1534ff8a3eb80307341161c_r212
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.80894,dc4c80e8a1534ff8a3eb80307341161c_r213
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,37,NaN (non-ML source),0.05,0.82312,dc4c80e8a1534ff8a3eb80307341161c_r214
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,15,NaN (non-ML source),0.05,0.804321,dc4c80e8a1534ff8a3eb80307341161c_r215
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,23,NaN (non-ML source),0.05,0.798337,dc4c80e8a1534ff8a3eb80307341161c_r216
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,9,NaN (non-ML source),0.05,0.792992,dc4c80e8a1534ff8a3eb80307341161c_r217
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,pedestrian_vru,annotation,True,True,1,NaN (non-ML source),0.05,0.794984,dc4c80e8a1534ff8a3eb80307341161c_r218
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,31,NaN (non-ML source),0.05,0.801615,dc4c80e8a1534ff8a3eb80307341161c_r219
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,28,NaN (non-ML source),0.05,0.798847,dc4c80e8a1534ff8a3eb80307341161c_r220
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,24,NaN (non-ML source),0.05,0.786144,dc4c80e8a1534ff8a3eb80307341161c_r221
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,41,NaN (non-ML source),0.05,0.811737,dc4c80e8a1534ff8a3eb80307341161c_r222
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.781156,dc4c80e8a1534ff8a3eb80307341161c_r223
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.775128,dc4c80e8a1534ff8a3eb80307341161c_r224
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.78827,dc4c80e8a1534ff8a3eb80307341161c_r225
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.772445,dc4c80e8a1534ff8a3eb80307341161c_r226
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.772554,dc4c80e8a1534ff8a3eb80307341161c_r227
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.76227,dc4c80e8a1534ff8a3eb80307341161c_r228
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.757525,dc4c80e8a1534ff8a3eb80307341161c_r229
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.756878,dc4c80e8a1534ff8a3eb80307341161c_r230
dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.750764,dc4c80e8a1534ff8a3eb80307341161c_r231
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.2,0.425281,c844bf5a9f2243ff8f4bf2c85fe218ff_r232
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,6,NaN (non-ML source),0.1,0.518859,c844bf5a9f2243ff8f4bf2c85fe218ff_r233
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.740657,c844bf5a9f2243ff8f4bf2c85fe218ff_r234
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.718457,c844bf5a9f2243ff8f4bf2c85fe218ff_r235
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.718851,c844bf5a9f2243ff8f4bf2c85fe218ff_r236
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.491885,c844bf5a9f2243ff8f4bf2c85fe218ff_r237
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,3,NaN (non-ML source),0.1,0.495976,c844bf5a9f2243ff8f4bf2c85fe218ff_r238
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,2,NaN (non-ML source),0.1,0.500504,c844bf5a9f2243ff8f4bf2c85fe218ff_r239
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,2,NaN (non-ML source),0.1,0.503238,c844bf5a9f2243ff8f4bf2c85fe218ff_r240
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,4,NaN (non-ML source),0.1,0.508155,c844bf5a9f2243ff8f4bf2c85fe218ff_r241
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.511274,c844bf5a9f2243ff8f4bf2c85fe218ff_r242
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,5,NaN (non-ML source),0.1,0.515757,c844bf5a9f2243ff8f4bf2c85fe218ff_r243
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,5,NaN (non-ML source),0.1,0.522159,c844bf5a9f2243ff8f4bf2c85fe218ff_r244
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,2,NaN (non-ML source),0.1,0.526091,c844bf5a9f2243ff8f4bf2c85fe218ff_r245
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,4,NaN (non-ML source),0.1,0.529587,c844bf5a9f2243ff8f4bf2c85fe218ff_r246
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.551326,c844bf5a9f2243ff8f4bf2c85fe218ff_r247
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,8,NaN (non-ML source),0.1,0.544218,c844bf5a9f2243ff8f4bf2c85fe218ff_r248
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,8,NaN (non-ML source),0.1,0.546609,c844bf5a9f2243ff8f4bf2c85fe218ff_r249
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,1,NaN (non-ML source),0.1,0.699872,c844bf5a9f2243ff8f4bf2c85fe218ff_r250
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,15,NaN (non-ML source),0.1,0.550365,c844bf5a9f2243ff8f4bf2c85fe218ff_r251
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.543235,c844bf5a9f2243ff8f4bf2c85fe218ff_r252
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,12,NaN (non-ML source),0.05,0.846539,c844bf5a9f2243ff8f4bf2c85fe218ff_r253
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,3,NaN (non-ML source),0.1,0.543034,c844bf5a9f2243ff8f4bf2c85fe218ff_r254
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,6,NaN (non-ML source),0.1,0.546294,c844bf5a9f2243ff8f4bf2c85fe218ff_r255
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.817221,c844bf5a9f2243ff8f4bf2c85fe218ff_r256
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,2,NaN (non-ML source),0.1,0.557407,c844bf5a9f2243ff8f4bf2c85fe218ff_r257
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,158,NaN (non-ML source),0.05,0.83192,c844bf5a9f2243ff8f4bf2c85fe218ff_r258
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,73,NaN (non-ML source),0.05,0.828415,c844bf5a9f2243ff8f4bf2c85fe218ff_r259
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.558104,c844bf5a9f2243ff8f4bf2c85fe218ff_r260
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,20,NaN (non-ML source),0.1,0.568995,c844bf5a9f2243ff8f4bf2c85fe218ff_r261
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,19,NaN (non-ML source),0.05,0.776664,c844bf5a9f2243ff8f4bf2c85fe218ff_r262
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,12,NaN (non-ML source),0.05,0.791804,c844bf5a9f2243ff8f4bf2c85fe218ff_r263
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,3,NaN (non-ML source),0.1,0.564004,c844bf5a9f2243ff8f4bf2c85fe218ff_r264
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,24,NaN (non-ML source),0.1,0.573429,c844bf5a9f2243ff8f4bf2c85fe218ff_r265
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,153,NaN (non-ML source),0.1,0.625019,c844bf5a9f2243ff8f4bf2c85fe218ff_r266
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,32,NaN (non-ML source),0.05,0.782751,c844bf5a9f2243ff8f4bf2c85fe218ff_r267
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,35,NaN (non-ML source),0.05,0.812957,c844bf5a9f2243ff8f4bf2c85fe218ff_r268
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,12,NaN (non-ML source),0.1,0.576053,c844bf5a9f2243ff8f4bf2c85fe218ff_r269
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,16,NaN (non-ML source),0.1,0.579547,c844bf5a9f2243ff8f4bf2c85fe218ff_r270
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,373,NaN (non-ML source),0.1,0.638277,c844bf5a9f2243ff8f4bf2c85fe218ff_r271
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,28,NaN (non-ML source),0.05,0.784174,c844bf5a9f2243ff8f4bf2c85fe218ff_r272
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,43,NaN (non-ML source),0.1,0.587274,c844bf5a9f2243ff8f4bf2c85fe218ff_r273
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.57994,c844bf5a9f2243ff8f4bf2c85fe218ff_r274
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,581,NaN (non-ML source),0.1,0.633393,c844bf5a9f2243ff8f4bf2c85fe218ff_r275
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,347,NaN (non-ML source),0.1,0.638634,c844bf5a9f2243ff8f4bf2c85fe218ff_r276
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,102,NaN (non-ML source),0.05,0.836618,c844bf5a9f2243ff8f4bf2c85fe218ff_r277
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.817761,c844bf5a9f2243ff8f4bf2c85fe218ff_r278
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,42,NaN (non-ML source),0.05,0.800533,c844bf5a9f2243ff8f4bf2c85fe218ff_r279
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,30,NaN (non-ML source),0.05,0.796124,c844bf5a9f2243ff8f4bf2c85fe218ff_r280
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,56,NaN (non-ML source),0.05,0.803712,c844bf5a9f2243ff8f4bf2c85fe218ff_r281
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,17,NaN (non-ML source),0.1,0.588534,c844bf5a9f2243ff8f4bf2c85fe218ff_r282
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,6,NaN (non-ML source),0.1,0.585387,c844bf5a9f2243ff8f4bf2c85fe218ff_r283
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,372,NaN (non-ML source),0.1,0.631742,c844bf5a9f2243ff8f4bf2c85fe218ff_r284
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,138,NaN (non-ML source),0.1,0.631036,c844bf5a9f2243ff8f4bf2c85fe218ff_r285
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.818394,c844bf5a9f2243ff8f4bf2c85fe218ff_r286
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,11,NaN (non-ML source),0.05,0.798765,c844bf5a9f2243ff8f4bf2c85fe218ff_r287
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,41,NaN (non-ML source),0.05,0.797322,c844bf5a9f2243ff8f4bf2c85fe218ff_r288
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,45,NaN (non-ML source),0.05,0.796303,c844bf5a9f2243ff8f4bf2c85fe218ff_r289
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,70,NaN (non-ML source),0.1,0.625552,c844bf5a9f2243ff8f4bf2c85fe218ff_r290
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,9,NaN (non-ML source),0.05,0.836997,c844bf5a9f2243ff8f4bf2c85fe218ff_r291
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,3,NaN (non-ML source),0.1,0.603711,c844bf5a9f2243ff8f4bf2c85fe218ff_r292
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,15,NaN (non-ML source),0.05,0.794136,c844bf5a9f2243ff8f4bf2c85fe218ff_r293
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,43,NaN (non-ML source),0.05,0.848105,c844bf5a9f2243ff8f4bf2c85fe218ff_r294
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,9,NaN (non-ML source),0.1,0.6039,c844bf5a9f2243ff8f4bf2c85fe218ff_r295
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,9,NaN (non-ML source),0.05,0.806516,c844bf5a9f2243ff8f4bf2c85fe218ff_r296
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.799957,c844bf5a9f2243ff8f4bf2c85fe218ff_r297
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,7,NaN (non-ML source),0.1,0.613064,c844bf5a9f2243ff8f4bf2c85fe218ff_r298
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,13,NaN (non-ML source),0.1,0.603722,c844bf5a9f2243ff8f4bf2c85fe218ff_r299
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,52,NaN (non-ML source),0.1,0.606885,c844bf5a9f2243ff8f4bf2c85fe218ff_r300
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,29,NaN (non-ML source),0.05,0.802419,c844bf5a9f2243ff8f4bf2c85fe218ff_r301
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.799889,c844bf5a9f2243ff8f4bf2c85fe218ff_r302
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.796502,c844bf5a9f2243ff8f4bf2c85fe218ff_r303
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,6,NaN (non-ML source),0.05,0.80707,c844bf5a9f2243ff8f4bf2c85fe218ff_r304
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,11,NaN (non-ML source),0.05,0.827684,c844bf5a9f2243ff8f4bf2c85fe218ff_r305
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.79713,c844bf5a9f2243ff8f4bf2c85fe218ff_r306
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.799273,c844bf5a9f2243ff8f4bf2c85fe218ff_r307
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.787968,c844bf5a9f2243ff8f4bf2c85fe218ff_r308
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,1,NaN (non-ML source),0.05,0.762033,c844bf5a9f2243ff8f4bf2c85fe218ff_r309
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,23,NaN (non-ML source),0.05,0.833595,c844bf5a9f2243ff8f4bf2c85fe218ff_r310
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,2,NaN (non-ML source),0.05,0.811678,c844bf5a9f2243ff8f4bf2c85fe218ff_r311
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,6,NaN (non-ML source),0.05,0.787474,c844bf5a9f2243ff8f4bf2c85fe218ff_r312
