configuration_id,weight_config,threshold_config,file,frame_id,scene_category,condition,map_cells,fine_cells,medium_cells,coarse_cells,mean_importance,mean_resolution,mapping_latency_ms,total_equiv_latency_ms,fps_equiv,success
W_SEM+THRESH_A,W_SEM,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_20pct,516,56,390,70,0.5788998445238991,0.10813953488372095,48.58659999445081,1367.5384999951348,0.7312408389259664,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_30pct,504,54,386,64,0.5790615951704782,0.10734126984126986,47.86960000637919,1110.9599999617785,0.900122416679632,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_75pct,517,56,391,70,0.5801493330764935,0.10812379110251452,63.66729992441833,1316.262299893424,0.7597269936858092,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_50pct,482,56,366,60,0.58349018847303,0.10663900414937762,44.193799956701696,1528.2394000096247,0.6543477415866271,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_25pct,414,42,331,41,0.5857554393726853,0.10483091787439615,66.93860003724694,912.6739001367241,1.0956816008984085,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_low,532,55,401,76,0.5777167939511152,0.10911654135338347,50.20090006291866,1355.7933000847697,0.7375755581160314,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_medium,535,54,404,77,0.5770221294902105,0.10934579439252337,58.14700003247708,1298.3559001004323,0.7702048413094179,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_high,541,54,407,80,0.5764305650470319,0.10979667282809613,47.89559997152537,1772.5148999597877,0.5641701516995352,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,original,759,22,618,119,0.5517753524962236,0.11422924901185769,112.90210008155555,1280.738800065592,0.7807993323453509,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_5pct,751,22,612,117,0.5524229741331089,0.11411451398135818,66.18009996600449,798.1788999168202,1.252851961013016,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_10pct,741,22,605,114,0.5518749455535924,0.11390013495276655,71.0642000194639,1502.0610000938177,0.6657519234821626,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_20pct,725,22,599,104,0.552867810540941,0.11282758620689652,66.70269998721778,1372.1448999131098,0.7287860050810409,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_30pct,705,21,583,101,0.5532346709667295,0.1128368794326241,66.9572000624612,902.31420006603,1.1082614015459598,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_75pct,720,21,586,113,0.5517269605214077,0.11423611111111111,65.33420004416257,935.6418000534177,1.0687850841453512,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_50pct,665,19,550,96,0.5528956745971286,0.11300751879699249,53.95710002630949,705.6719000684097,1.4170891598532651,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_25pct,567,11,475,81,0.5542249845657672,0.11331569664902998,94.92870001122355,640.1557000353932,1.5621199654157754,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_low,755,21,617,117,0.551523126278559,0.11410596026490065,66.39070005621761,2932.351000024937,0.34102329495735534,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_medium,758,22,620,116,0.5521905860461341,0.11385224274406332,62.489100033417344,1917.6976999733597,0.5214586219787883,True
W_SEM+THRESH_A,W_SEM,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_high,759,22,620,117,0.5524787459151609,0.11396574440052701,94.25179997924715,1759.8206001566723,0.5682397398410796,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,original,1132,67,655,410,0.5351410601986435,0.13325971731448763,116.12079991027713,2129.037500009872,0.46969581324676674,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_5pct,1123,67,653,403,0.535420369752451,0.13290293855743543,184.50650002341717,2446.0777000058442,0.40881775750525456,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_10pct,1106,65,640,401,0.5348409918730218,0.13331826401446653,163.38550008367747,1984.5793000422418,0.5038851307069034,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_20pct,1077,63,631,383,0.535257444691363,0.13263695450324975,96.67560004163533,1404.4122999766842,0.7120416134326094,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_30pct,1034,61,614,359,0.5370009503454176,0.1317698259187621,104.47999997995794,1173.1372999493033,0.8524151436010216,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_75pct,1048,65,630,353,0.5386274202392802,0.13058206106870232,121.07320001814514,2811.8888000026345,0.3556328401034433,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_50pct,931,56,578,297,0.5405302809559589,0.1288936627282492,131.34800002444535,1766.9714000076056,0.565940116515579,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_25pct,723,42,486,195,0.5471871949195366,0.12406639004149378,109.59040001034737,560.6721000513062,1.7835736786412086,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,noise_low,1136,68,660,408,0.5354421712614932,0.1329225352112676,165.07330001331866,1308.0693000229076,0.7644854901666812,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,noise_medium,1138,67,661,410,0.5351372832224703,0.13308435852372583,320.0662999879569,1475.4155999980867,0.6777751299371491,True
W_SEM+THRESH_A,W_SEM,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,noise_high,1139,68,660,411,0.5348817212662297,0.133099209833187,190.04509993828833,1143.7640999210998,0.874306161619326,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,1257,31,912,314,0.53406772854763,0.12374701670644392,165.00150004867464,999.0439000539482,1.000957014947992,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,dropout_5pct,1244,30,901,313,0.5339524317447586,0.12395498392282957,118.22820000816137,1325.26539999526,0.754565840173279,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,dropout_10pct,1236,31,898,307,0.5343629518770534,0.123584142394822,137.33529997989535,914.9968000128865,1.09289999701192,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,dropout_20pct,1198,29,874,295,0.5343673791809962,0.12341402337228712,171.46280000451952,905.2866999991238,1.1046224361862025,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,dropout_30pct,1166,29,866,271,0.5374034276011386,0.1219982847341338,201.56189997214824,890.4839999740943,1.122984803802305,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,sparse_75pct,1186,32,895,259,0.5396513883498515,0.12048903878583474,210.06170008331537,958.8529000757262,1.0429128387900002,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,sparse_50pct,1047,26,805,216,0.5414372523123799,0.11938872970391598,156.8476998945698,663.5984998429194,1.5069352933086955,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,sparse_25pct,855,24,674,157,0.5463910266482443,0.11695906432748537,102.88920009043068,399.3049000855535,2.504351937042956,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,noise_low,1256,31,910,315,0.5340927506536385,0.12384554140127388,150.43540007900447,1106.5558000700548,0.903704991593457,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,noise_medium,1263,30,914,319,0.5337900992470926,0.12406967537608866,249.04830008745193,1083.408700185828,0.9230127096343961,True
W_SEM+THRESH_A,W_SEM,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,noise_high,1263,31,914,318,0.5341315224894092,0.12395091053048299,208.7012999691069,1013.9197999378666,0.9862713008082892,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,1059,53,612,394,0.5322011116636918,0.13470254957507083,176.00039998069406,1101.1151999700814,0.9081701896651423,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,dropout_5pct,1049,52,614,383,0.5325942338379787,0.1340324118207817,229.89710001274943,1099.1656000260264,0.909781019326225,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,dropout_10pct,1036,51,604,381,0.5320305160130565,0.13431467181467183,206.95130003150553,1023.1579001992941,0.9773662499260541,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,dropout_20pct,1011,45,607,359,0.5322324623156237,0.13328387734915925,129.95860003866255,924.1232000058517,1.0821068013373842,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,dropout_30pct,969,43,588,338,0.5329780142026824,0.1326625386996904,150.1624999800697,938.8475000159815,1.0651357115857234,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,sparse_75pct,989,50,589,350,0.5343628941783869,0.1328614762386249,99.92189996410161,979.7705999808386,1.0206470780196477,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,sparse_50pct,887,46,550,291,0.5384972918147746,0.1302142051860203,92.19670004677027,629.6010001096874,1.5883075151179598,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,sparse_25pct,716,40,470,206,0.5449678373494485,0.1259776536312849,63.56209993828088,377.8118999907747,2.6468197534921947,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,noise_low,1058,53,611,394,0.5321413626786978,0.13473534971644613,112.46569990180433,1012.2355999192223,0.9879123003377882,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,noise_medium,1055,51,612,392,0.531962199319989,0.134739336492891,109.79989997576922,1047.2344999434426,0.9548959665232634,True
W_SEM+THRESH_A,W_SEM,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,noise_high,1056,54,611,391,0.532572392649838,0.13446969696969696,147.96909992583096,1156.496699899435,0.86468037486571,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,original,509,80,384,45,0.6007503452120607,0.10098231827111985,53.10759996064007,857.8471000073478,1.1657089007952988,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,dropout_5pct,507,80,383,44,0.6005443078577286,0.1007889546351085,53.568199975416064,745.7317999796942,1.3409646739313374,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,dropout_10pct,503,80,381,42,0.6013027402714433,0.10039761431411531,44.056099955923855,726.6325999516994,1.3762113068784305,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,dropout_20pct,497,79,379,39,0.6020048390863203,0.09989939637826964,62.9358000587672,659.5732999267057,1.5161317174469067,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,dropout_30pct,492,82,375,35,0.6051558126322302,0.09878048780487807,55.57610001415014,577.8272999450564,1.7306208967542491,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,sparse_75pct,495,81,378,36,0.603473756966909,0.0990909090909091,55.05620001349598,637.1709000086412,1.569437650066,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,sparse_50pct,472,76,367,29,0.6027412491582055,0.09809322033898306,54.35770004987717,621.0973000852391,1.6100536902394527,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,sparse_25pct,426,62,332,32,0.6000910665626004,0.10023474178403756,58.312400011345744,290.7962999306619,3.4388333009685548,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,noise_low,506,77,385,44,0.5997272231558356,0.10108695652173914,68.48560005892068,887.3215999919921,1.1269871036713461,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,noise_medium,506,79,382,45,0.6000340463860179,0.10108695652173914,51.40890006441623,951.2890999903902,1.0512051488975347,True
W_SEM+THRESH_A,W_SEM,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,noise_high,513,79,391,43,0.5995937261620768,0.10068226120857701,66.61850004456937,867.813200224191,1.1523217205519112,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,1055,76,755,224,0.5565293545167918,0.11763033175355452,96.76480002235621,1362.1323000406846,0.7341430784440921,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,dropout_5pct,1044,75,752,217,0.55699986104601,0.11719348659003834,149.81989993248135,1042.6922999322414,0.9590557061416721,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,dropout_10pct,1035,78,746,211,0.5584182559247414,0.11661835748792272,94.45119998417795,1079.6345999697223,0.9262393035829385,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,dropout_20pct,1012,76,737,199,0.5591136809196752,0.11590909090909093,86.25809999648482,924.4485999224707,1.0817259067555138,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,dropout_30pct,985,75,720,190,0.560048175610408,0.11548223350253808,84.89909989293665,1145.614699809812,0.8728938273627371,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,sparse_75pct,978,69,722,187,0.5595563548511859,0.11559304703476485,87.53899997100234,856.3827000325546,1.167702243356838,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,sparse_50pct,887,53,687,147,0.5589978465902121,0.11358511837655018,101.45430010743439,677.5619003456086,1.4758799151633573,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,sparse_25pct,749,47,598,104,0.5634000916788956,0.11074766355140185,71.40020001679659,480.66450003534555,2.0804532057733933,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,noise_low,1051,75,749,227,0.5563365369202662,0.1180304471931494,115.39829999674112,1324.4123000185937,0.7550518822469112,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,noise_medium,1052,81,745,226,0.5579986161925278,0.11763307984790877,95.7856000168249,1056.9858001545072,0.9460865035782154,True
W_SEM+THRESH_A,W_SEM,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,noise_high,1049,78,753,218,0.5578621652314303,0.11706387035271688,100.57559993583709,1029.5172999612987,0.9713289908169506,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,original,533,49,407,77,0.572721313272779,0.1098499061913696,56.140300002880394,2100.7346999831498,0.4760239358201781,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_5pct,530,49,406,75,0.5723746415216335,0.10952830188679247,61.63279991596937,1934.4898000126705,0.5169321647462035,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_10pct,526,49,405,72,0.5729606006080326,0.10903041825095058,57.65649990644306,1565.0885998038575,0.6389414632023539,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_20pct,516,49,397,70,0.5732796894851394,0.10881782945736435,53.930899943225086,1372.882799943909,0.7283942955952659,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_30pct,504,49,391,64,0.5735060396149224,0.10783730158730162,51.6588999889791,1114.7492999443784,0.897062684901346,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_75pct,517,50,397,70,0.5746367605426442,0.10870406189555126,56.43790005706251,1309.032900026068,0.7639227402001019,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_50pct,482,51,371,60,0.5776810598423245,0.10715767634854774,45.79100001137704,1529.8366000643,0.6536645808826703,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_25pct,414,39,334,41,0.5806829756045693,0.10519323671497585,34.43270002026111,880.1680001197383,1.1361467354686374,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_low,532,48,408,76,0.5722656661315663,0.10977443609022558,43.11760002747178,1348.7100000493228,0.7414492366508958,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_medium,535,48,410,77,0.571695026686472,0.1099065420560748,52.984700072556734,1293.193600140512,0.7732794222700645,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_high,541,49,412,80,0.5712549643076604,0.11025878003696858,47.090700012631714,1771.710000000894,0.564426458054363,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,original,759,18,622,119,0.5502997266727716,0.11449275362318839,83.44040007796139,1251.2771000619978,0.7991834901721229,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_5pct,751,18,616,117,0.5509316292596069,0.1143808255659121,77.44629995431751,809.4450999051332,1.235414236391325,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_10pct,741,18,609,114,0.5503634745684371,0.11417004048582997,78.10969999991357,1509.1065000742674,0.6626437563888216,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_20pct,725,18,603,104,0.551322982954734,0.11310344827586205,75.60760003980249,1381.0497999656945,0.7240868504704465,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_30pct,705,17,587,101,0.5517169404702755,0.11312056737588652,74.09479992929846,909.4517999328673,1.0995634953648084,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_75pct,720,18,589,113,0.5502408494102966,0.11444444444444445,91.70370001811534,962.0113000273705,1.0394888292596445,True
